Vernier Format 2
Untitled.cmbl 3/17/2022 11:41:28 .
Latest
Time	Potential 1	EKG	Potential 2
t	Pot 1	EKG	Pot 2
s	mV	mV	V

37.225	0.539154052734	0.491219611626	2.95112609863
37.23	0.522064208984	0.519394538312	2.95112609863
37.235	0.4794921875	0.532568400135	2.95112609863
37.24	0.418609619141	0.528408762718	2.94990539551
37.245	0.350402832031	0.505764193278	2.9475402832
37.25	0.256713867188	0.46478337986	2.94990539551
37.255	0.161727905273	0.406174195197	2.9475402832
37.26	0.0935211181641	0.333477861082	2.94631958008
37.265	0.0533905029297	0.254741570866	2.94631958008
37.27	0.014404296875	0.178916143013	2.9475402832
37.275	-0.0160369873047	0.111661550635	2.9475402832
37.28	-0.0367126464844	0.0554715702544	2.9475402832
37.285	-0.0525817871094	0.0110478874858	2.94631958008
37.29	-0.0538024902344	-0.0218658707253	2.9475402832
37.295	-0.0525817871094	-0.0438338085594	2.94631958008
37.3	-0.0538024902344	-0.0563647757435	2.94631958008
37.305	-0.0586853027344	-0.0622237870617	2.9475402832
37.31	-0.0403747558594	-0.0633824224267	2.94631958008
37.315	-0.0196990966797	-0.059597606102	2.9475402832
37.32	-0.002685546875	-0.0505427662609	2.9475402832
37.325	0.004638671875	-0.0377055124298	2.94631958008
37.33	0.00830078125	-0.0237472794876	2.9475402832
37.335	0.01806640625	-0.0106871443601	2.9475402832
37.34	0.0289764404297	0.00109459599808	2.94509887695
37.345	0.021728515625	0.011196299629	2.94509887695
37.35	0.011962890625	0.0179917754601	2.94509887695
37.355	0.016845703125	0.020897139163	2.94387817383
37.36	0.0289764404297	0.0219127922364	2.94509887695
37.365	0.0399627685547	0.0236629444709	2.94387817383
37.37	0.0314178466797	0.0266304400324	2.94509887695
37.375	0.0350799560547	0.0295364297971	2.94387817383
37.38	0.0338592529297	0.0317633096096	2.94387817383
37.385	0.019287109375	0.0326293489144	2.94509887695
37.39	0.0338592529297	0.0319377499119	2.94387817383
37.395	0.0667419433594	0.0327968811716	2.94387817383
37.4	0.0971832275391	0.0393705735321	2.94387817383
37.405	0.0959625244141	0.0518109789991	2.94143676758
37.41	0.122741699219	0.0673681688918	2.94387817383
37.415	0.158065795898	0.0856315008717	2.94387817383
37.42	0.189727783203	0.107810789579	2.94143676758
37.425	0.220169067383	0.133778436095	2.9426574707
37.43	0.217727661133	0.160974126677	2.94143676758
37.435	0.217727661133	0.184934497854	2.9426574707
37.44	0.212844848633	0.20254447954	2.9426574707
37.445	0.175079345703	0.211589044618	2.9426574707
37.45	0.112976074219	0.208177494462	2.94387817383
37.455	0.0436248779297	0.188598040204	2.94387817383
37.46	0.00830078125	0.153786863503	2.94387817383
37.465	-0.0294647216797	0.109707533724	2.94509887695
37.47	-0.0501403808594	0.0631360974474	2.94631958008
37.475	-0.0513610839844	0.0202265950476	2.94387817383
37.48	-0.0428161621094	-0.0136361920116	2.94509887695
37.485	-0.0501403808594	-0.0364068955511	2.94143676758
37.49	-0.0501403808594	-0.0498021284972	2.94509887695
37.495	-0.0452575683594	-0.0562272318048	2.94509887695
37.5	-0.0683746337891	-0.0586546596918	2.9426574707
37.505	-0.120712280273	-0.0629900961795	2.94509887695
37.51	-0.151153564453	-0.0747635117375	2.94509887695
37.515	-0.140243530273	-0.0927422539231	2.94387817383
37.52	0.0107421875	-0.103887753545	2.9426574707
37.525	0.491622924805	-0.0729982518798	2.93899536133
37.53	1.21244812012	0.0574506228132	2.93533325195
37.535	1.8881072998	0.332651849881	2.9328918457
37.54	2.25706481934	0.740874332686	2.92922973633
37.545	1.88932800293	1.18743650579	2.93167114258
37.55	1.04071044922	1.51439543075	2.9377746582
37.555	0.300506591797	1.59279138301	2.93899536133
37.56	-0.0525817871094	1.41074410137	2.94021606445
37.565	-0.170684814453	1.0620278771	2.9426574707
37.57	-0.237594604492	0.66541757528	2.94143676758
37.575	-0.257125854492	0.305915116208	2.94387817383
37.58	-0.263229370117	0.0258304745867	2.94143676758
37.585	-0.271697998047	-0.16536709271	2.94143676758
37.59	-0.270477294922	-0.278574354856	2.94387817383
37.595	-0.249801635742	-0.331859451674	2.94143676758
37.6	-0.252243041992	-0.343990246539	2.94143676758
37.605	-0.234008789063	-0.332072658952	2.94143676758
37.61	-0.208374023438	-0.307774592399	2.94143676758
37.615	-0.185256958008	-0.277598542473	2.94021606445
37.62	-0.173126220703	-0.246224876165	2.94021606445
37.625	-0.160919189453	-0.217302712743	2.93899536133
37.63	-0.139022827148	-0.192227158391	2.93899536133
37.635	-0.132919311523	-0.170805599666	2.94021606445
37.64	-0.119491577148	-0.152941284548	2.93899536133
37.645	-0.0939331054688	-0.137423401864	2.9377746582
37.65	-0.0781402587891	-0.122216880158	2.93899536133
37.655	-0.0671539306641	-0.106826524165	2.93655395508
37.66	-0.0464782714844	-0.0914896995219	2.93655395508
37.665	-0.0282440185547	-0.0757536547917	2.93655395508
37.67	-0.0196990966797	-0.0596946411848	2.93655395508
37.675	-0.00749206542969	-0.0442474158954	2.9377746582
37.68	0.0363006591797	-0.0284108142977	2.9377746582
37.685	0.0643005371094	-0.00940970476295	2.93655395508
37.69	0.0959625244141	0.0137057582932	2.9377746582
37.695	0.149520874023	0.0412629559678	2.93655395508
37.7	0.199493408203	0.0746270342831	2.93655395508
37.705	0.242065429688	0.113735740694	2.93533325195
37.71	0.318740844727	0.158223451353	2.93655395508
37.715	0.372375488281	0.208659966045	2.93533325195
37.72	0.418609619141	0.263333830472	2.93655395508
37.725	0.466064453125	0.3189320271	2.93411254883
37.73	0.525726318359	0.373988968754	2.93167114258
37.735	0.545257568359	0.427215018332	2.93167114258
37.74	0.536712646484	0.473879098675	2.93167114258
37.745	0.50993347168	0.507582384649	2.93167114258
37.75	0.440505981445	0.522624469004	2.9328918457
37.755	0.358947753906	0.514309642126	2.93167114258
37.76	0.311492919922	0.483125063998	2.93167114258
37.765	0.245727539063	0.435272607924	2.93167114258
37.77	0.133728027344	0.374629098253	2.9328918457
37.775	0.0679626464844	0.302483939755	2.93045043945
37.78	0.01806640625	0.224458580452	2.93045043945
37.785	-0.0245819091797	0.14833414203	2.93167114258
37.79	-0.0622711181641	0.0792162679674	2.93167114258
37.795	-0.0695953369141	0.0205157710295	2.93167114258
37.8	-0.0695953369141	-0.0246439234779	2.92922973633
37.805	-0.0781402587891	-0.0555429653446	2.93045043945
37.81	-0.0683746337891	-0.0740646092045	2.93045043945
37.815	-0.0683746337891	-0.082574330909	2.92922973633
37.82	-0.0586853027344	-0.0836922994067	2.93045043945
37.825	-0.0440368652344	-0.0793988861918	2.92922973633
37.83	-0.0440368652344	-0.0714378368433	2.92922973633
37.835	-0.0464782714844	-0.0625788970249	2.93167114258
37.84	-0.0342712402344	-0.0545751997095	2.9280090332
37.845	-0.0111541748047	-0.0463889509283	2.92922973633
37.85	-0.0160369873047	-0.0371527635523	2.93045043945
37.855	-0.0209197998047	-0.0287138583319	2.92922973633
37.86	-0.00505065917969	-0.0221679606192	2.93045043945
37.865	0.009521484375	-0.0158498329832	2.93045043945
37.87	-0.00382995605469	-0.00934896738065	2.92922973633
37.875	-0.00749206542969	-0.00468636806921	2.92922973633
37.88	-0.00505065917969	-0.00262940599716	2.93045043945
37.885	-0.00505065917969	-0.00217718043911	2.92922973633
37.89	-0.000244140625	-0.00226327202328	2.93045043945
37.895	0.00830078125	-0.00176056895551	2.93045043945
37.9	-0.00382995605469	-0.000610545986631	2.92922973633
37.905	-0.00871276855469	-0.000304659537239	2.92922973633
37.91	0.0107421875	-0.000583000600558	2.93045043945
37.915	0.01806640625	0.000810300430293	2.9280090332
37.92	0.0387420654297	0.00529568996927	2.9280090332
37.925	0.0630798339844	0.0138423654321	2.9280090332
37.93	0.103286743164	0.0278634496863	2.9280090332
37.935	0.128845214844	0.0480010814737	2.9280090332
37.94	0.158065795898	0.0729918971645	2.92678833008
37.945	0.197052001953	0.101431641058	2.92434692383
37.95	0.192169189453	0.131039456506	2.9280090332
37.955	0.170272827148	0.156096175718	2.9280090332
37.96	0.170272827148	0.172045473415	2.92678833008
37.965	0.137390136719	0.178045493964	2.9280090332
37.97	0.0728454589844	0.172033733383	2.92678833008
37.975	0.02294921875	0.151449899404	2.92922973633
37.98	-0.00749206542969	0.118512138271	2.9280090332
37.985	-0.0367126464844	0.0791180535623	2.92678833008
37.99	-0.0574645996094	0.0387603179723	2.93045043945
37.995	-0.0586853027344	0.00205678608494	2.9280090332
38	-0.0744781494141	-0.0278752673697	2.92678833008
38.005	-0.0830230712891	-0.050861357437	2.92678833008
38.01	-0.0647125244141	-0.0668620179221	2.92678833008
38.015	-0.0525817871094	-0.074619784268	2.92678833008
38.02	-0.0720367431641	-0.0758256435516	2.92678833008
38.025	-0.102478027344	-0.0762263638071	2.92678833008
38.03	-0.152374267578	-0.0821650813025	2.9280090332
38.035	-0.140243530273	-0.0951799041335	2.92678833008
38.04	0.009521484375	-0.103546901154	2.92434692383
38.045	0.516036987305	-0.0703401562186	2.92068481445
38.05	1.23068237305	0.0637952712108	2.91702270508
38.055	1.92221069336	0.344020703367	2.91458129883
38.06	2.22906494141	0.755312285046	2.9133605957
38.065	1.77122497559	1.19426125936	2.91580200195
38.07	0.97624206543	1.50105422874	2.9182434082
38.075	0.279830932617	1.55964393569	2.92190551758
38.08	-0.0634918212891	1.36858735306	2.92434692383
38.085	-0.177932739258	1.02092454707	2.92434692383
38.09	-0.223022460938	0.631917232032	2.92556762695
38.095	-0.243698120117	0.283965303957	2.92434692383
38.1	-0.251022338867	0.0160859551668	2.9231262207
38.105	-0.270477294922	-0.165508747271	2.9231262207
38.11	-0.260787963867	-0.272844318725	2.92190551758
38.115	-0.255905151367	-0.323630274113	2.92190551758
38.12	-0.254684448242	-0.33627924032	2.92068481445
38.125	-0.234008789063	-0.326546205306	2.91946411133
38.13	-0.204788208008	-0.304289515847	2.9182434082
38.135	-0.201126098633	-0.276161763403	2.91702270508
38.14	-0.188919067383	-0.248087876152	2.91213989258
38.145	-0.173126220703	-0.223197119623	2.90977478027
38.15	-0.151153564453	-0.201431012018	2.9061126709
38.155	-0.134140014648	-0.181677389415	2.90245056152
38.16	-0.118347167969	-0.163246690265	2.90000915527
38.165	-0.0914916992188	-0.145386724684	2.89756774902
38.17	-0.0732574462891	-0.127055588683	2.8963470459
38.175	-0.0647125244141	-0.108559876946	2.8963470459
38.18	-0.0452575683594	-0.0908691304829	2.89390563965
38.185	-0.0319061279297	-0.0740335968335	2.89268493652
38.19	0.00830078125	-0.0567411199623	2.89390563965
38.195	0.0411834716797	-0.0365723471771	2.89268493652
38.2	0.0521697998047	-0.0133151523755	2.89268493652
38.205	0.0521697998047	0.00969995693282	2.89268493652
38.21	0.105728149414	0.0313266540615	2.89268493652
38.215	0.156845092773	0.0555794021263	2.89268493652
38.22	0.194610595703	0.0855775496024	2.89268493652
38.225	0.257934570313	0.1216296276	2.8914642334
38.23	0.346740722656	0.165687990083	2.89268493652
38.235	0.407623291016	0.219477421964	2.8914642334
38.24	0.457595825195	0.280146455242	2.89024353027
38.245	0.4892578125	0.341883766569	2.89024353027
38.25	0.485595703125	0.397811888818	2.8914642334
38.255	0.498947143555	0.442301391652	2.89024353027
38.26	0.545257568359	0.476155013383	2.88902282715
38.265	0.539154052734	0.503137990859	2.88780212402
38.27	0.474609375	0.520358496608	2.88902282715
38.275	0.417388916016	0.520723673781	2.88902282715
38.28	0.346740722656	0.50121575242	2.88780212402
38.285	0.235961914063	0.461265374366	2.89024353027
38.29	0.131286621094	0.400324237166	2.89024353027
38.295	0.0630798339844	0.322390237795	2.88902282715
38.3	0.007080078125	0.23677465064	2.88902282715
38.305	-0.0294647216797	0.153180451119	2.88902282715
38.31	-0.0367126464844	0.0797163146132	2.88780212402
38.315	-0.0525817871094	0.0217037298957	2.89024353027
38.32	-0.0647125244141	-0.0203628089747	2.88902282715
38.325	-0.0708160400391	-0.0489573301532	2.88780212402
38.33	-0.0695953369141	-0.0667161128904	2.88902282715
38.335	-0.0781402587891	-0.0764319006099	2.88780212402
38.34	-0.0683746337891	-0.0806807839456	2.88780212402
38.345	-0.0415954589844	-0.079714751518	2.88902282715
38.35	-0.0403747558594	-0.0733846566694	2.88780212402
38.355	-0.0391540527344	-0.064180213715	2.88780212402
38.36	-0.0306854248047	-0.0547009885785	2.8865814209
38.365	-0.0282440185547	-0.0458855113139	2.88780212402
38.37	-0.0319061279297	-0.0385761824828	2.88780212402
38.375	-0.0172576904297	-0.0329058600467	2.88780212402
38.38	-0.00993347167969	-0.0275674924379	2.88780212402
38.385	-0.0111541748047	-0.022082253943	2.8865814209
38.39	-0.0123748779297	-0.0173680185909	2.88780212402
38.395	0.004638671875	-0.0132869507009	2.8865814209
38.4	-0.00993347167969	-0.00942917143438	2.88536071777
38.405	-0.0196990966797	-0.00740319213634	2.88414001465
38.41	-0.00146484375	-0.00738403483772	2.88536071777
38.415	0.0009765625	-0.0070109137141	2.88291931152
38.42	0.00830078125	-0.00512824855189	2.8816986084
38.425	0.005859375	-0.00217481528584	2.8816986084
38.43	0.0107421875	0.00109812545107	2.88291931152
38.435	0.00341796875	0.00392425725469	2.88291931152
38.44	0.01806640625	0.0062343976849	2.8816986084
38.445	0.0606384277344	0.0108420457782	2.8816986084
38.45	0.0959625244141	0.0219625710121	2.88047790527
38.455	0.0959625244141	0.0394572219904	2.88047790527
38.46	0.114196777344	0.0593292500894	2.87803649902
38.465	0.148300170898	0.0799591803762	2.87925720215
38.47	0.150741577148	0.101255380211	2.87803649902
38.475	0.156845092773	0.121029601374	2.87803649902
38.48	0.158065795898	0.137138485029	2.87925720215
38.485	0.123962402344	0.147293125154	2.87803649902
38.49	0.0984039306641	0.148376340928	2.87803649902
38.495	0.0704040527344	0.139575183869	2.87925720215
38.5	0.016845703125	0.121303653041	2.87925720215
38.505	-0.0342712402344	0.0931547831658	2.87925720215
38.51	-0.0330505371094	0.0582116860749	2.87803649902
38.515	-0.0403747558594	0.0237916874002	2.8816986084
38.52	-0.0756988525391	-0.00626862862646	2.8816986084
38.525	-0.0830230712891	-0.0325727404712	2.87803649902
38.53	-0.0647125244141	-0.0536363053385	2.8816986084
38.535	-0.0695953369141	-0.0671094395497	2.8816986084
38.54	-0.0683746337891	-0.0739128413545	2.8816986084
38.545	-0.0769195556641	-0.0766873935153	2.8816986084
38.55	-0.114685058594	-0.0794427905162	2.8816986084
38.555	-0.175567626953	-0.0883675177122	2.88291931152
38.56	-0.147567749023	-0.104747293067	2.88414001465
38.565	-0.000244140625	-0.11519998751	2.8816986084
38.57	0.397933959961	-0.0875558992489	2.87925720215
38.575	1.0906829834	0.0292149775737	2.87803649902
38.58	1.81875610352	0.284143615876	2.87445068359
38.585	2.1462097168	0.674217098286	2.87078857422
38.59	1.72621154785	1.1032014013	2.87445068359
38.595	0.97380065918	1.41380865643	2.87803649902
38.6	0.271286010742	1.48767746156	2.88047790527
38.605	-0.0842437744141	1.3155567622	2.88414001465
38.61	-0.186477661133	0.984289406938	2.8865814209
38.615	-0.234008789063	0.607853225942	2.8865814209
38.62	-0.275360107422	0.267655943882	2.88780212402
38.625	-0.292449951172	0.00126074699198	2.88780212402
38.63	-0.287567138672	-0.182939647748	2.88780212402
38.635	-0.292449951172	-0.293288780681	2.88414001465
38.64	-0.290008544922	-0.347067168347	2.88536071777
38.645	-0.254684448242	-0.361470231238	2.88414001465
38.65	-0.244918823242	-0.350028009748	2.88536071777
38.655	-0.234008789063	-0.324952286781	2.88536071777
38.66	-0.220581054688	-0.295722043567	2.88414001465
38.665	-0.215698242188	-0.26787488799	2.88291931152
38.67	-0.207153320313	-0.244382365608	2.88414001465
38.675	-0.176788330078	-0.224952084744	2.88414001465
38.68	-0.147567749023	-0.206561305306	2.88414001465
38.685	-0.135360717773	-0.187415444387	2.8816986084
38.69	-0.124374389648	-0.168450075545	2.88291931152
38.695	-0.103698730469	-0.150542525486	2.8816986084
38.7	-0.0902709960938	-0.133425778338	2.8816986084
38.705	-0.0842437744141	-0.11738572012	2.88291931152
38.71	-0.0464782714844	-0.101917288372	2.8816986084
38.715	-0.0306854248047	-0.0850933555564	2.8816986084
38.72	-0.0111541748047	-0.0666069366622	2.8816986084
38.725	0.007080078125	-0.0473423790977	2.8816986084
38.73	0.021728515625	-0.0279908299664	2.88291931152
38.735	0.0411834716797	-0.00907719588754	2.88536071777
38.74	0.0861968994141	0.0106782798373	2.88536071777
38.745	0.164169311523	0.035849961946	2.88414001465
38.75	0.237182617188	0.0716793420792	2.88414001465
38.755	0.295623779297	0.119168287771	2.88291931152
38.76	0.380844116211	0.17632014324	2.88291931152
38.765	0.428375244141	0.240429691788	2.88291931152
38.77	0.44905090332	0.305401729219	2.88291931152
38.775	0.466064453125	0.363694013682	2.88291931152
38.78	0.484375	0.411312836739	2.88291931152
38.785	0.47216796875	0.44680648279	2.8865814209
38.79	0.46240234375	0.469055202936	2.8865814209
38.795	0.423492431641	0.477425283748	2.8865814209
38.8	0.344375610352	0.469734896102	2.88780212402
38.805	0.270065307617	0.443042203668	2.8865814209
38.81	0.184844970703	0.397492167606	2.88902282715
38.815	0.0923004150391	0.335513029442	2.88902282715
38.82	0.0277557373047	0.26144327089	2.89024353027
38.825	-0.0196990966797	0.182681534312	2.89268493652
38.83	-0.0513610839844	0.10732936805	2.8914642334
38.835	-0.0793609619141	0.0411564841766	2.89268493652
38.84	-0.0781402587891	-0.0122788997098	2.8914642334
38.845	-0.0879058837891	-0.0512191072512	2.89268493652
38.85	-0.113464355469	-0.0778686387763	2.89268493652
38.855	-0.121932983398	-0.0967551974382	2.89268493652
38.86	-0.0975952148438	-0.109176406473	2.89268493652
38.865	-0.0914916992188	-0.113989443064	2.89390563965
38.87	-0.0879058837891	-0.112321253539	2.89268493652
38.875	-0.0756988525391	-0.106597805273	2.89268493652
38.88	-0.0538024902344	-0.097634259584	2.89268493652
38.885	-0.0634918212891	-0.0865948290444	2.89268493652
38.89	-0.0403747558594	-0.0753889502969	2.89390563965
38.895	-0.002685546875	-0.0627444512045	2.89268493652
38.9	-0.00749206542969	-0.0474036343561	2.89268493652
38.905	-0.0306854248047	-0.0333422806071	2.89268493652
38.91	-0.0379333496094	-0.0252008809453	2.89268493652
38.915	-0.0330505371094	-0.0229867150892	2.89512634277
38.92	-0.0294647216797	-0.023814643021	2.89268493652
38.925	-0.0221405029297	-0.0250919620693	2.89268493652
38.93	-0.0111541748047	-0.0250065989875	2.89268493652
38.935	-0.0270233154297	-0.0236473583851	2.89390563965
38.94	-0.0270233154297	-0.0228697510978	2.89268493652
38.945	-0.002685546875	-0.0221310148268	2.89512634277
38.95	0.0009765625	-0.0191332827894	2.89390563965
38.955	-0.002685546875	-0.0142860272873	2.89268493652
38.96	0.0314178466797	-0.00801929274102	2.89390563965
38.965	0.0898590087891	0.00346273436214	2.89268493652
38.97	0.0838317871094	0.0220781564112	2.89390563965
38.975	0.0910797119141	0.043241080286	2.89512634277
38.98	0.106948852539	0.0628745065918	2.89268493652
38.985	0.149520874023	0.0818952339413	2.89390563965
38.99	0.193389892578	0.103788463804	2.89390563965
38.995	0.211624145508	0.129907145746	2.89512634277
39	0.209182739258	0.15687783757	2.8963470459
39.005	0.182403564453	0.178671286226	2.89512634277
39.01	0.133728027344	0.189068159196	2.89512634277
39.015	0.0752868652344	0.18351920263	2.89756774902
39.02	0.0387420654297	0.161828465464	2.8963470459
39.025	0.011962890625	0.128898411584	2.89756774902
39.03	-0.0160369873047	0.0910689096365	2.90000915527
39.035	-0.0403747558594	0.0528688851926	2.89878845215
39.04	-0.0538024902344	0.0173789564646	2.9012298584
39.045	-0.0538024902344	-0.0125908928445	2.9012298584
39.05	-0.0671539306641	-0.035551018509	2.9012298584
39.055	-0.0634918212891	-0.0518898207229	2.9012298584
39.06	-0.0501403808594	-0.0616193420667	2.9012298584
39.065	-0.0574645996094	-0.0652400644766	2.9012298584
39.07	-0.113464355469	-0.0678314854844	2.90489196777
39.075	-0.149932861328	-0.0766254723965	2.9061126709
39.08	-0.0914916992188	-0.090099316587	2.9061126709
39.085	0.139831542969	-0.0890074886187	2.9061126709
39.09	0.714477539063	-0.03040538926	2.90489196777
39.095	1.45346069336	0.143448176919	2.9012298584
39.1	2.09753417969	0.466306086823	2.89878845215
39.105	2.23875427246	0.902899990762	2.89878845215
39.11	1.62031555176	1.32907924677	2.90245056152
39.115	0.808242797852	1.58348775556	2.90855407715
39.12	0.154403686523	1.57285478867	2.91213989258
39.125	-0.0927124023438	1.32464540932	2.91580200195
39.13	-0.186477661133	0.948106269057	2.91702270508
39.135	-0.242477416992	0.555300297485	2.9182434082
39.14	-0.265594482422	0.216418757024	2.91946411133
39.145	-0.268035888672	-0.0382380836	2.91946411133
39.15	-0.282684326172	-0.206448513921	2.92068481445
39.155	-0.259567260742	-0.301501852887	2.92068481445
39.16	-0.237594604492	-0.340564968615	2.91946411133
39.165	-0.231567382813	-0.341511444749	2.92068481445
39.17	-0.220581054688	-0.32146048995	2.92068481445
39.175	-0.196243286133	-0.292368258433	2.92068481445
39.18	-0.174346923828	-0.260435296642	2.92068481445
39.185	-0.167022705078	-0.229516867396	2.91946411133
39.19	-0.151153564453	-0.20238473958	2.92068481445
39.195	-0.130477905273	-0.179365548008	2.92068481445
39.2	-0.117126464844	-0.159361207074	2.9182434082
39.205	-0.0902709960938	-0.141106403163	2.92068481445
39.21	-0.0793609619141	-0.12348354309	2.92068481445
39.215	-0.0659332275391	-0.106558442074	2.92068481445
39.22	-0.0586853027344	-0.0910230986022	2.91946411133
39.225	-0.0342712402344	-0.0766235185101	2.92068481445
39.23	-0.00993347167969	-0.0617300007086	2.92190551758
39.235	0.0009765625	-0.0454667630782	2.92434692383
39.24	0.009521484375	-0.029007353471	2.92434692383
39.245	0.0581970214844	-0.0119514979192	2.92556762695
39.25	0.116638183594	0.00983159689434	2.92556762695
39.255	0.131286621094	0.0382332734629	2.92434692383
39.26	0.165390014648	0.0702699322075	2.92678833008
39.265	0.226272583008	0.104813567883	2.92678833008
39.27	0.256713867188	0.142810732322	2.92678833008
39.275	0.311492919922	0.183639175397	2.92678833008
39.28	0.393051147461	0.228546969478	2.92678833008
39.285	0.43196105957	0.279021225235	2.92556762695
39.29	0.48681640625	0.332802234192	2.92556762695
39.295	0.561050415039	0.388566170352	2.92678833008
39.3	0.540374755859	0.443441238693	2.92434692383
39.305	0.51237487793	0.487978460732	2.92434692383
39.31	0.50749206543	0.515450646189	2.92678833008
39.315	0.485595703125	0.526708362778	2.92556762695
39.32	0.388168334961	0.521174259831	2.92678833008
39.325	0.326065063477	0.495538872503	2.92434692383
39.33	0.253051757813	0.4511552469	2.9280090332
39.335	0.155624389648	0.391645088186	2.92678833008
39.34	0.0679626464844	0.319275529152	2.92678833008
39.345	0.011962890625	0.238769854282	2.9280090332
39.35	-0.0245819091797	0.158221614554	2.9280090332
39.355	-0.0513610839844	0.0853252865337	2.9280090332
39.36	-0.0525817871094	0.0254306843476	2.9280090332
39.365	-0.0634918212891	-0.0188686238299	2.92678833008
39.37	-0.0732574462891	-0.0488369660902	2.93045043945
39.375	-0.0695953369141	-0.0674625609965	2.93045043945
39.38	-0.0732574462891	-0.077354291093	2.92922973633
39.385	-0.0781402587891	-0.081519498902	2.93045043945
39.39	-0.0891265869141	-0.0832260035034	2.93045043945
39.395	-0.0756988525391	-0.0840278368343	2.93167114258
39.4	-0.0622711181641	-0.082885264058	2.9328918457
39.405	-0.0562438964844	-0.078860860977	2.93167114258
39.41	-0.0391540527344	-0.0721978262825	2.93411254883
39.415	-0.0184783935547	-0.0626579688681	2.9328918457
39.42	-0.0342712402344	-0.0514961744455	2.93167114258
39.425	-0.0319061279297	-0.0419905389645	2.9328918457
39.43	-0.0196990966797	-0.035000677439	2.9328918457
39.435	-0.00505065917969	-0.0286267935531	2.9328918457
39.44	0.00341796875	-0.0214266869513	2.93411254883
39.445	-0.002685546875	-0.0139733106982	2.9328918457
39.45	-0.0111541748047	-0.008333856394	2.93411254883
39.455	-0.0111541748047	-0.00569005617133	2.93411254883
39.46	-0.000244140625	-0.00489478188908	2.93411254883
39.465	-0.000244140625	-0.00414878595312	2.93411254883
39.47	0.014404296875	-0.00238562390109	2.93533325195
39.475	0.016845703125	0.00101658563216	2.93655395508
39.48	0.0350799560547	0.00633928925369	2.93655395508
39.485	0.0667419433594	0.0148799406262	2.93655395508
39.49	0.0777282714844	0.0276964826526	2.93655395508
39.495	0.121520996094	0.0447454593731	2.93655395508
39.5	0.155624389648	0.0668505439162	2.93655395508
39.505	0.164169311523	0.0929242265715	2.93655395508
39.51	0.179962158203	0.11922859924	2.9377746582
39.515	0.211624145508	0.144104477756	2.93655395508
39.52	0.216506958008	0.16756258343	2.93899536133
39.525	0.171417236328	0.185825812612	2.9377746582
39.53	0.150741577148	0.193275382556	2.9377746582
39.535	0.0838317871094	0.186957664068	2.94021606445
39.54	0.0375213623047	0.165771288459	2.94021606445
39.545	0.019287109375	0.132981173229	2.94021606445
39.55	-0.0282440185547	0.0945234274479	2.94143676758
39.555	-0.0354919433594	0.054813840121	2.94143676758
39.56	-0.0354919433594	0.0189546648457	2.94021606445
39.565	-0.0440368652344	-0.00912238963373	2.94143676758
39.57	-0.0769195556641	-0.0304964444486	2.9426574707
39.575	-0.0879058837891	-0.0485646746299	2.94143676758
39.58	-0.0538024902344	-0.0626303047211	2.9426574707
39.585	-0.0538024902344	-0.0694922327632	2.94143676758
39.59	-0.102478027344	-0.072217318801	2.94387817383
39.595	-0.134140014648	-0.0783566078201	2.94509887695
39.6	-0.0963745117188	-0.0884667263839	2.94387817383
39.605	0.0801696777344	-0.0884960970641	2.94387817383
39.61	0.620712280273	-0.0405952145976	2.94143676758
39.615	1.35244750977	0.113812311906	2.9377746582
39.62	2.03909301758	0.416233648097	2.93533325195
39.625	2.2935333252	0.844491466307	2.93411254883
39.63	1.74932861328	1.28565861704	2.9377746582
39.635	0.89582824707	1.57392138453	2.94509887695
39.64	0.209182739258	1.59826322275	2.94631958008
39.645	-0.0891265869141	1.37182634072	2.95112609863
39.65	-0.186477661133	1.00014691218	2.95112609863
39.655	-0.229125976563	0.600909437847	2.95234680176
39.66	-0.244918823242	0.252634335708	2.95356750488
39.665	-0.251022338867	-0.0100167305797	2.95234680176
39.67	-0.269256591797	-0.184223443972	2.95112609863
39.675	-0.260787963867	-0.284359514796	2.94990539551
39.68	-0.242477416992	-0.328804041868	2.9475402832
39.685	-0.230346679688	-0.335017878815	2.94509887695
39.69	-0.207153320313	-0.318248897002	2.9475402832
39.695	-0.182815551758	-0.289448756253	2.94631958008
39.7	-0.171905517578	-0.256227212639	2.94509887695
39.705	-0.165802001953	-0.224550537318	2.94509887695
39.71	-0.141464233398	-0.197289678586	2.94387817383
39.715	-0.123153686523	-0.173859187705	2.94387817383
39.72	-0.114685058594	-0.153433266441	2.94387817383
39.725	-0.102478027344	-0.136064990501	2.94143676758
39.73	-0.0732574462891	-0.120540485593	2.9426574707
39.735	-0.0574645996094	-0.104799782441	2.94143676758
39.74	-0.0330505371094	-0.0879259706401	2.9426574707
39.745	-0.0111541748047	-0.0696173589975	2.94143676758
39.75	-0.00505065917969	-0.050553464051	2.9426574707
39.755	0.005859375	-0.0325593683083	2.94143676758
39.76	0.0521697998047	-0.0149872645581	2.94143676758
39.765	0.0777282714844	0.00508989171477	2.94143676758
39.77	0.0898590087891	0.0277483947133	2.94143676758
39.775	0.136169433594	0.0519299925702	2.94143676758
39.78	0.179962158203	0.0792511211517	2.94021606445
39.785	0.197052001953	0.110040061027	2.94021606445
39.79	0.256713867188	0.143202433053	2.94143676758
39.795	0.354064941406	0.18219671262	2.93899536133
39.8	0.396713256836	0.230565404116	2.94021606445
39.805	0.428375244141	0.284505698817	2.93899536133
